randNumCol,HW0-old,HW0-old - Max Points,HW0-old - Submission Time,HW0-old - Lateness (H:M:S),HW1,HW1 - Max Points,HW1 - Submission Time,HW1 - Lateness (H:M:S),HW2,HW2 - Max Points,HW2 - Submission Time,HW2 - Lateness (H:M:S),HW3,HW3 - Max Points,HW3 - Submission Time,HW3 - Lateness (H:M:S),HW4,HW4 - Max Points,HW4 - Submission Time,HW4 - Lateness (H:M:S),HW5,HW5 - Max Points,HW5 - Submission Time,HW5 - Lateness (H:M:S),HW6,HW6 - Max Points,HW6 - Submission Time,HW6 - Lateness (H:M:S),HW7,HW7 - Max Points,HW7 - Submission Time,HW7 - Lateness (H:M:S),HW8,HW8 - Max Points,HW8 - Submission Time,HW8 - Lateness (H:M:S),HW9,HW9 - Max Points,HW9 - Submission Time,HW9 - Lateness (H:M:S),HW10,HW10 - Max Points,HW10 - Submission Time,HW10 - Lateness (H:M:S),Midterm1,Midterm1 - Max Points,Midterm1 - Submission Time,Midterm1 - Lateness (H:M:S),Midterm1 conflict,Midterm1 conflict - Max Points,Midterm1 conflict - Submission Time,Midterm1 conflict - Lateness (H:M:S),Midterm1_Practice,Midterm1_Practice - Max Points,Midterm1_Practice - Submission Time,Midterm1_Practice - Lateness (H:M:S),Project_FA22,Project_FA22 - Max Points,Project_FA22 - Submission Time,Project_FA22 - Lateness (H:M:S),Project_FA22_code,Project_FA22_code - Max Points,Project_FA22_code - Submission Time,Project_FA22_code - Lateness (H:M:S),Project_Fa22_ExtraCredits,Project_Fa22_ExtraCredits - Max Points,Project_Fa22_ExtraCredits - Submission Time,Project_Fa22_ExtraCredits - Lateness (H:M:S),HW0,HW0 - Max Points,HW0 - Submission Time,HW0 - Lateness (H:M:S),Total Lateness (H:M:S)
513504661,,0.0,,00:00:00,39.0,55.0,2022-08-31 22:26:19 -0700,00:00:00,49.0,52.0,2022-09-08 21:38:46 -0700,00:00:00,50.0,53.0,2022-09-15 19:44:04 -0700,00:00:00,50.0,52.0,2022-09-24 21:54:38 -0700,00:00:00,52.0,52.0,2022-10-01 21:51:03 -0700,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,91.0,150.0,2022-10-06 11:40:05 -0700,01:15:05,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,01:15:05
519550803,,0.0,,00:00:00,40.5,55.0,2022-08-31 17:57:30 -0700,00:00:00,47.0,52.0,2022-09-08 00:05:14 -0700,00:00:00,41.0,53.0,2022-09-15 21:47:30 -0700,00:00:00,50.0,52.0,2022-09-24 19:07:37 -0700,00:00:00,48.0,52.0,2022-10-01 20:55:25 -0700,00:00:00,50.0,52.0,2022-10-16 18:06:05 -0700,68:07:05,50.0,52.0,2022-10-20 20:10:58 -0700,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,138.0,150.0,2022-10-06 12:02:40 -0700,01:37:40,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-01 20:50:04 -0800,00:00:00,2.0,2.0,2022-12-01 20:58:03 -0800,00:00:00,0.0,15.0,2022-12-01 20:53:17 -0800,00:00:00,,0.0,2022-08-27 15:06:58 -0700,00:00:00,69:44:45
912552579,,0.0,,00:00:00,,55.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
482212493,,0.0,2022-08-23 09:51:17 -0700,00:00:00,48.5,55.0,2022-09-01 20:35:44 -0700,00:00:00,47.0,52.0,2022-09-08 18:28:35 -0700,00:00:00,48.5,53.0,2022-09-15 22:02:03 -0700,00:03:03,52.0,52.0,2022-09-24 13:25:10 -0700,00:00:00,48.0,52.0,2022-10-01 20:46:22 -0700,00:00:00,50.0,52.0,2022-10-13 21:07:28 -0700,00:00:00,50.0,52.0,2022-10-20 21:49:15 -0700,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,123.5,150.0,2022-10-06 10:28:20 -0700,00:03:20,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:01:55 -0800,00:00:00,2.0,2.0,2022-12-02 21:01:24 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:06:23
647038181,,0.0,,00:00:00,52.0,55.0,2022-09-01 17:29:52 -0700,00:00:00,48.0,52.0,2022-09-08 12:03:10 -0700,00:00:00,50.0,53.0,2022-09-15 17:33:06 -0700,00:00:00,52.0,52.0,2022-09-24 21:48:17 -0700,00:00:00,52.0,52.0,2022-10-01 19:22:49 -0700,00:00:00,50.0,52.0,2022-10-13 19:48:45 -0700,00:00:00,52.0,52.0,2022-10-20 17:59:01 -0700,00:00:00,50.0,53.0,2022-10-27 20:21:47 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,145.5,150.0,2022-10-06 10:18:04 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 17:51:07 -0800,00:00:00,2.0,2.0,2022-12-02 17:46:46 -0800,00:00:00,14.0,15.0,2022-12-02 17:50:38 -0800,00:00:00,,0.0,2022-08-24 18:57:31 -0700,00:00:00,00:00:00
846403629,,0.0,,00:00:00,43.5,55.0,2022-09-01 21:52:07 -0700,00:00:00,44.0,52.0,2022-09-08 21:08:35 -0700,00:00:00,46.0,53.0,2022-09-15 21:44:01 -0700,00:00:00,52.0,52.0,2022-09-24 20:52:34 -0700,00:00:00,46.0,52.0,2022-10-01 21:43:50 -0700,00:00:00,49.0,52.0,2022-10-13 21:09:27 -0700,00:00:00,48.0,52.0,2022-10-20 21:35:43 -0700,00:00:00,42.0,53.0,2022-10-27 21:24:13 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,145.0,150.0,2022-10-06 10:23:58 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 20:16:19 -0800,00:00:00,2.0,2.0,2022-12-02 20:18:41 -0800,00:00:00,0.5,15.0,2022-12-02 21:42:37 -0800,00:00:00,,0.0,2022-08-25 22:33:15 -0700,00:00:00,00:00:00
586062294,,0.0,,00:00:00,52.0,55.0,2022-09-01 18:25:53 -0700,00:00:00,49.0,52.0,2022-09-08 19:54:11 -0700,00:00:00,47.0,53.0,2022-09-15 20:57:47 -0700,00:00:00,49.0,52.0,2022-09-24 16:31:59 -0700,00:00:00,47.0,52.0,2022-10-01 21:39:17 -0700,00:00:00,47.5,52.0,2022-10-13 21:06:15 -0700,00:00:00,44.0,52.0,2022-10-20 21:04:01 -0700,00:00:00,40.0,53.0,2022-10-27 21:24:11 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,142.0,150.0,2022-10-06 10:19:51 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,75.0,78.0,2022-12-02 20:48:22 -0800,00:00:00,2.0,2.0,2022-12-02 11:24:11 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
884195403,,0.0,,00:00:00,43.5,55.0,2022-09-06 14:19:11 -0700,112:20:11,49.5,52.0,2022-09-08 21:31:39 -0700,00:00:00,52.0,53.0,2022-09-15 20:49:04 -0700,00:00:00,51.0,52.0,2022-09-24 21:14:13 -0700,00:00:00,49.0,52.0,2022-10-01 21:52:54 -0700,00:00:00,51.0,52.0,2022-10-13 13:59:24 -0700,00:00:00,48.0,52.0,2022-10-20 21:50:31 -0700,00:00:00,49.0,53.0,2022-10-27 18:39:58 -0700,00:00:00,40.0,53.0,2022-11-03 21:07:55 -0700,00:00:00,,55.0,,00:00:00,123.0,150.0,2022-10-06 11:25:42 -0700,01:00:42,,150.0,,00:00:00,,150.0,2022-10-05 19:22:08 -0700,00:00:00,78.0,78.0,2022-12-01 22:17:45 -0800,00:00:00,2.0,2.0,2022-12-01 22:25:41 -0800,00:00:00,6.5,15.0,2022-12-02 21:49:47 -0800,00:00:00,,0.0,,00:00:00,113:20:53
996805395,,0.0,,00:00:00,45.0,55.0,2022-09-01 21:45:09 -0700,00:00:00,49.0,52.0,2022-09-08 21:54:09 -0700,00:00:00,48.0,53.0,2022-09-15 21:55:17 -0700,00:00:00,41.0,52.0,2022-09-24 21:56:23 -0700,00:00:00,49.0,52.0,2022-10-01 21:34:12 -0700,00:00:00,50.0,52.0,2022-10-13 21:53:08 -0700,00:00:00,40.0,52.0,2022-10-26 07:50:47 -0700,129:51:47,46.0,53.0,2022-10-27 21:58:24 -0700,00:00:00,50.0,53.0,2022-11-03 21:37:36 -0700,00:00:00,,55.0,,00:00:00,133.0,150.0,2022-10-06 10:18:43 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 21:54:48 -0800,00:00:00,2.0,2.0,2022-12-02 21:48:58 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-24 17:50:01 -0700,00:00:00,129:51:47
512473607,,0.0,,00:00:00,16.0,55.0,2022-09-01 21:10:18 -0700,00:00:00,23.0,52.0,2022-09-08 21:29:14 -0700,00:00:00,,53.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
981630158,,0.0,,00:00:00,54.5,55.0,2022-08-26 15:18:20 -0700,00:00:00,47.0,52.0,2022-09-01 22:24:54 -0700,00:00:00,53.0,53.0,2022-09-03 16:17:29 -0700,00:00:00,50.5,52.0,2022-09-06 21:40:30 -0700,00:00:00,38.0,52.0,2022-09-11 15:19:38 -0700,00:00:00,42.5,52.0,2022-10-07 09:43:47 -0700,00:00:00,,52.0,,00:00:00,49.0,53.0,2022-10-26 17:41:06 -0700,00:00:00,47.0,53.0,2022-10-31 23:01:27 -0700,00:00:00,,55.0,,00:00:00,132.0,150.0,2022-10-06 10:09:40 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-11-30 18:13:41 -0800,00:00:00,2.0,2.0,2022-12-01 08:17:32 -0800,00:00:00,15.0,15.0,2022-12-01 08:18:04 -0800,00:00:00,,0.0,,00:00:00,00:00:00
425298232,,0.0,,00:00:00,38.0,55.0,2022-09-01 21:18:20 -0700,00:00:00,46.0,52.0,2022-09-08 21:23:03 -0700,00:00:00,46.5,53.0,2022-09-15 18:45:13 -0700,00:00:00,52.0,52.0,2022-09-24 21:02:04 -0700,00:00:00,47.0,52.0,2022-09-29 15:03:31 -0700,00:00:00,43.0,52.0,2022-10-13 20:43:24 -0700,00:00:00,33.0,52.0,2022-10-20 21:29:22 -0700,00:00:00,46.0,53.0,2022-10-27 19:44:01 -0700,00:00:00,,53.0,,00:00:00,50.0,55.0,2022-11-17 20:52:26 -0800,00:00:00,,150.0,,00:00:00,128.0,150.0,2022-10-06 18:11:39 -0700,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 19:42:22 -0800,00:00:00,2.0,2.0,2022-12-02 21:30:47 -0800,00:00:00,1.5,15.0,2022-12-02 19:44:44 -0800,00:00:00,,0.0,,00:00:00,00:00:00
868686594,,0.0,,00:00:00,47.0,55.0,2022-09-01 08:44:00 -0700,00:00:00,44.0,52.0,2022-09-08 19:27:10 -0700,00:00:00,52.5,53.0,2022-09-15 18:21:50 -0700,00:00:00,48.5,52.0,2022-09-24 15:07:39 -0700,00:00:00,47.0,52.0,2022-10-01 19:39:36 -0700,00:00:00,48.0,52.0,2022-10-13 18:06:52 -0700,00:00:00,45.0,52.0,2022-10-20 19:27:38 -0700,00:00:00,39.0,53.0,2022-10-27 21:23:45 -0700,00:00:00,50.0,53.0,2022-11-03 20:22:15 -0700,00:00:00,50.0,55.0,2022-11-16 12:56:32 -0800,00:00:00,139.5,150.0,2022-10-06 10:23:23 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-01 20:55:41 -0800,00:00:00,2.0,2.0,2022-12-01 20:54:45 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-09-01 08:43:36 -0700,00:00:00,00:00:00
891283532,,0.0,,00:00:00,24.5,55.0,2022-09-01 21:22:04 -0700,00:00:00,34.5,52.0,2022-09-07 13:32:20 -0700,00:00:00,29.5,53.0,2022-09-15 20:45:00 -0700,00:00:00,44.0,52.0,2022-09-23 10:34:54 -0700,00:00:00,50.0,52.0,2022-10-01 18:44:29 -0700,00:00:00,44.0,52.0,2022-10-13 19:56:01 -0700,00:00:00,46.0,52.0,2022-10-20 21:20:43 -0700,00:00:00,39.0,53.0,2022-10-27 20:13:26 -0700,00:00:00,50.0,53.0,2022-11-03 19:12:06 -0700,00:00:00,,55.0,,00:00:00,126.5,150.0,2022-10-06 10:25:37 -0700,00:00:37,,150.0,,00:00:00,,150.0,2022-10-05 15:58:12 -0700,00:00:00,75.5,78.0,2022-12-02 18:02:07 -0800,00:00:00,2.0,2.0,2022-12-02 18:20:07 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-29 13:22:39 -0700,00:00:00,00:00:37
757443096,,0.0,,00:00:00,48.0,55.0,2022-09-01 21:50:43 -0700,00:00:00,46.5,52.0,2022-09-08 21:39:59 -0700,00:00:00,39.0,53.0,2022-09-15 21:58:20 -0700,00:00:00,36.0,52.0,2022-09-24 21:30:25 -0700,00:00:00,49.0,52.0,2022-10-01 20:56:10 -0700,00:00:00,50.0,52.0,2022-10-13 19:02:56 -0700,00:00:00,38.0,52.0,2022-10-20 21:39:10 -0700,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,89.0,150.0,2022-10-06 11:27:05 -0700,01:02:05,,150.0,,00:00:00,,150.0,,00:00:00,75.5,78.0,2022-12-02 11:59:02 -0800,00:00:00,2.0,2.0,2022-12-02 12:06:26 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-30 21:00:27 -0700,00:00:00,01:02:05
915625252,,0.0,,00:00:00,45.0,55.0,2022-09-01 21:08:18 -0700,00:00:00,40.0,52.0,2022-09-08 21:12:43 -0700,00:00:00,43.5,53.0,2022-09-15 21:11:03 -0700,00:00:00,50.0,52.0,2022-09-24 20:11:24 -0700,00:00:00,50.0,52.0,2022-10-01 14:10:34 -0700,00:00:00,42.0,52.0,2022-10-13 18:05:49 -0700,00:00:00,48.0,52.0,2022-10-20 21:40:10 -0700,00:00:00,50.0,53.0,2022-10-27 18:39:25 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,117.5,150.0,2022-10-06 10:18:56 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 16:54:09 -0800,00:00:00,2.0,2.0,2022-12-02 17:06:03 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
887196036,,0.0,,00:00:00,32.0,55.0,2022-09-01 21:50:49 -0700,00:00:00,28.0,52.0,2022-09-08 21:47:17 -0700,00:00:00,32.0,53.0,2022-09-15 21:51:32 -0700,00:00:00,18.5,52.0,2022-09-24 21:50:04 -0700,00:00:00,9.0,52.0,2022-10-01 21:50:37 -0700,00:00:00,,52.0,,00:00:00,21.0,52.0,2022-10-20 21:55:40 -0700,00:00:00,24.0,53.0,2022-10-27 21:55:20 -0700,00:00:00,,53.0,,00:00:00,50.0,55.0,2022-11-17 21:38:43 -0800,00:00:00,56.0,150.0,2022-10-06 10:22:13 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,38.0,78.0,2022-12-02 21:53:18 -0800,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,2022-09-01 18:59:30 -0700,00:00:00,00:00:00
853643793,,0.0,2022-08-30 23:50:31 -0700,00:00:00,49.5,55.0,2022-08-30 23:44:53 -0700,00:00:00,46.0,52.0,2022-09-08 19:56:11 -0700,00:00:00,46.5,53.0,2022-09-15 19:01:26 -0700,00:00:00,50.0,52.0,2022-09-23 10:42:04 -0700,00:00:00,47.0,52.0,2022-09-30 21:19:05 -0700,00:00:00,48.0,52.0,2022-10-13 11:45:50 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,50.0,55.0,2022-11-07 07:21:43 -0800,00:00:00,123.0,150.0,2022-10-06 10:17:33 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,71.0,78.0,2022-11-26 21:12:05 -0800,00:00:00,2.0,2.0,2022-11-26 21:14:12 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-30 23:49:45 -0700,00:00:00,00:00:00
367453952,,0.0,,00:00:00,15.0,55.0,2022-09-01 21:59:18 -0700,00:00:18,44.0,52.0,2022-09-08 21:58:41 -0700,00:00:00,39.5,53.0,2022-09-15 21:48:55 -0700,00:00:00,47.5,52.0,2022-09-24 21:48:18 -0700,00:00:00,49.0,52.0,2022-10-01 21:52:44 -0700,00:00:00,42.0,52.0,2022-10-13 21:31:40 -0700,00:00:00,45.5,52.0,2022-10-20 21:26:07 -0700,00:00:00,,53.0,,00:00:00,46.0,53.0,2022-11-03 21:59:33 -0700,00:00:33,52.0,55.0,2022-11-16 18:38:48 -0800,00:00:00,135.0,150.0,2022-10-06 10:26:40 -0700,00:01:40,,150.0,,00:00:00,,150.0,2022-10-05 16:57:10 -0700,00:00:00,78.0,78.0,2022-12-01 19:36:22 -0800,00:00:00,1.0,2.0,2022-12-01 19:37:57 -0800,00:00:00,2.5,15.0,2022-12-02 18:34:10 -0800,00:00:00,,0.0,,00:00:00,00:02:31
581792455,,0.0,,00:00:00,30.0,55.0,2022-09-01 21:40:16 -0700,00:00:00,49.0,52.0,2022-09-08 21:51:46 -0700,00:00:00,49.0,53.0,2022-09-15 22:01:42 -0700,00:02:42,47.0,52.0,2022-09-24 21:50:12 -0700,00:00:00,39.0,52.0,2022-10-01 21:27:44 -0700,00:00:00,48.0,52.0,2022-10-13 15:36:18 -0700,00:00:00,48.0,52.0,2022-10-20 21:57:54 -0700,00:00:00,49.0,53.0,2022-10-27 21:32:53 -0700,00:00:00,38.0,53.0,2022-11-03 21:53:30 -0700,00:00:00,50.0,55.0,2022-11-17 21:46:12 -0800,00:00:00,135.5,150.0,2022-10-06 12:32:41 -0700,02:07:41,,150.0,,00:00:00,,150.0,,00:00:00,72.0,78.0,2022-12-02 21:53:42 -0800,00:00:00,2.0,2.0,2022-12-02 22:00:07 -0800,00:01:07,,15.0,,00:00:00,,0.0,,00:00:00,02:11:30
102509560,,0.0,2022-08-23 20:35:18 -0700,00:00:00,49.0,55.0,2022-08-31 15:23:55 -0700,00:00:00,52.0,52.0,2022-09-08 17:44:23 -0700,00:00:00,50.0,53.0,2022-09-14 21:25:23 -0700,00:00:00,50.5,52.0,2022-09-24 08:51:47 -0700,00:00:00,49.0,52.0,2022-10-01 21:56:44 -0700,00:00:00,41.0,52.0,2022-10-13 18:17:35 -0700,00:00:00,47.0,52.0,2022-10-20 21:54:31 -0700,00:00:00,39.0,53.0,2022-10-27 21:34:35 -0700,00:00:00,47.0,53.0,2022-11-03 12:16:23 -0700,00:00:00,55.0,55.0,2022-11-14 16:27:46 -0800,00:00:00,140.0,150.0,2022-10-06 10:20:41 -0700,00:00:00,,150.0,,00:00:00,,150.0,2022-10-05 18:43:01 -0700,00:00:00,76.5,78.0,2022-11-30 18:14:59 -0800,00:00:00,2.0,2.0,2022-11-30 18:22:25 -0800,00:00:00,2.0,15.0,2022-11-30 18:48:55 -0800,00:00:00,,0.0,2022-08-28 20:16:48 -0700,00:00:00,00:00:00
604704694,,0.0,,00:00:00,16.5,55.0,2022-09-01 22:02:13 -0700,00:03:13,42.0,52.0,2022-09-08 21:56:38 -0700,00:00:00,,53.0,,00:00:00,41.5,52.0,2022-09-24 20:34:20 -0700,00:00:00,30.0,52.0,2022-10-01 21:22:57 -0700,00:00:00,,52.0,,00:00:00,30.0,52.0,2022-10-20 21:46:37 -0700,00:00:00,13.0,53.0,2022-10-27 20:46:29 -0700,00:00:00,50.0,53.0,2022-11-03 18:33:30 -0700,00:00:00,32.0,55.0,2022-11-17 21:49:48 -0800,00:00:00,101.0,150.0,2022-10-06 10:26:57 -0700,00:01:57,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 21:30:03 -0800,00:00:00,2.0,2.0,2022-12-02 21:29:37 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:05:10
860075746,,0.0,2022-08-31 09:22:01 -0700,00:00:00,46.0,55.0,2022-09-01 21:06:37 -0700,00:00:00,49.0,52.0,2022-09-08 21:51:10 -0700,00:00:00,50.0,53.0,2022-09-15 21:45:25 -0700,00:00:00,50.0,52.0,2022-09-24 21:13:03 -0700,00:00:00,49.0,52.0,2022-10-01 21:02:15 -0700,00:00:00,40.0,52.0,2022-10-13 21:53:15 -0700,00:00:00,50.0,52.0,2022-10-20 21:19:07 -0700,00:00:00,48.0,53.0,2022-10-27 21:58:35 -0700,00:00:00,43.0,53.0,2022-11-03 21:46:18 -0700,00:00:00,,55.0,,00:00:00,130.0,150.0,2022-10-06 10:20:22 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 08:27:28 -0800,00:00:00,2.0,2.0,2022-12-02 08:38:53 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-31 09:22:20 -0700,00:00:00,00:00:00
351876097,,0.0,,00:00:00,45.0,55.0,2022-09-01 21:58:33 -0700,00:00:00,21.5,52.0,2022-09-08 22:00:17 -0700,00:01:17,37.0,53.0,2022-09-15 21:58:56 -0700,00:00:00,25.5,52.0,2022-09-23 13:47:36 -0700,00:00:00,48.0,52.0,2022-10-01 21:57:00 -0700,00:00:00,48.0,52.0,2022-10-12 16:32:23 -0700,00:00:00,50.0,52.0,2022-10-19 21:16:53 -0700,00:00:00,45.0,53.0,2022-10-27 18:20:23 -0700,00:00:00,44.0,53.0,2022-11-03 21:53:50 -0700,00:00:00,50.0,55.0,2022-11-17 21:58:04 -0800,00:00:00,115.0,150.0,2022-10-06 10:22:47 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,48.0,78.0,2022-12-02 21:59:54 -0800,00:00:54,2.0,2.0,2022-12-02 21:58:49 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:02:11
196938750,,0.0,2022-08-24 12:33:27 -0700,00:00:00,49.0,55.0,2022-08-31 21:00:35 -0700,00:00:00,47.0,52.0,2022-09-07 20:55:04 -0700,00:00:00,53.0,53.0,2022-09-14 20:22:12 -0700,00:00:00,52.0,52.0,2022-09-24 21:47:05 -0700,00:00:00,52.0,52.0,2022-10-01 11:05:07 -0700,00:00:00,46.0,52.0,2022-10-13 13:48:54 -0700,00:00:00,49.0,52.0,2022-10-19 21:38:46 -0700,00:00:00,50.0,53.0,2022-10-26 20:52:53 -0700,00:00:00,50.0,53.0,2022-11-03 21:03:55 -0700,00:00:00,0.0,55.0,2022-11-14 08:21:55 -0800,00:00:00,148.0,150.0,2022-10-06 10:29:11 -0700,00:04:11,,150.0,,00:00:00,,150.0,2022-10-04 15:16:53 -0700,00:00:00,75.0,78.0,2022-12-01 09:04:39 -0800,00:00:00,2.0,2.0,2022-11-28 22:00:41 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-27 15:11:38 -0700,00:00:00,00:04:11
208887130,,0.0,,00:00:00,47.0,55.0,2022-09-01 18:06:33 -0700,00:00:00,48.0,52.0,2022-09-08 19:13:49 -0700,00:00:00,,53.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,49.0,52.0,2022-10-13 17:36:02 -0700,00:00:00,50.0,52.0,2022-10-20 16:44:34 -0700,00:00:00,50.0,53.0,2022-10-27 21:04:03 -0700,00:00:00,34.0,53.0,2022-11-03 21:57:15 -0700,00:00:00,50.0,55.0,2022-11-17 21:58:40 -0800,00:00:00,106.0,150.0,2022-10-06 11:22:38 -0700,00:57:38,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-11-30 12:08:45 -0800,00:00:00,2.0,2.0,2022-11-30 12:03:00 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:57:38
304646933,,0.0,,00:00:00,40.0,55.0,2022-09-01 21:51:19 -0700,00:00:00,46.5,52.0,2022-09-08 21:27:41 -0700,00:00:00,46.0,53.0,2022-09-15 21:55:08 -0700,00:00:00,36.0,52.0,2022-09-24 01:56:03 -0700,00:00:00,45.0,52.0,2022-10-01 21:03:52 -0700,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,38.0,53.0,2022-10-27 21:51:21 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,94.0,150.0,2022-10-06 12:43:33 -0700,02:18:33,,150.0,,00:00:00,,150.0,,00:00:00,25.0,78.0,2022-12-04 09:32:42 -0800,35:33:42,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,37:52:15
718604469,,0.0,,00:00:00,46.0,55.0,2022-09-01 21:33:55 -0700,00:00:00,52.0,52.0,2022-09-08 20:01:34 -0700,00:00:00,50.0,53.0,2022-09-15 21:52:17 -0700,00:00:00,52.0,52.0,2022-09-24 16:22:41 -0700,00:00:00,46.0,52.0,2022-09-29 21:29:14 -0700,00:00:00,,52.0,,00:00:00,48.0,52.0,2022-10-20 18:23:46 -0700,00:00:00,49.0,53.0,2022-10-27 21:09:36 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,139.0,150.0,2022-10-06 12:45:09 -0700,02:20:09,,150.0,,00:00:00,,150.0,,00:00:00,76.0,78.0,2022-11-30 21:31:51 -0800,00:00:00,2.0,2.0,2022-11-30 21:33:58 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,02:20:09
722247081,,0.0,2022-08-22 19:03:49 -0700,00:00:00,47.0,55.0,2022-09-01 15:16:42 -0700,00:00:00,50.0,52.0,2022-09-06 21:54:13 -0700,00:00:00,43.5,53.0,2022-09-13 11:25:56 -0700,00:00:00,46.0,52.0,2022-09-19 18:31:46 -0700,00:00:00,47.0,52.0,2022-09-27 14:47:15 -0700,00:00:00,49.0,52.0,2022-10-12 11:29:32 -0700,00:00:00,,52.0,,00:00:00,49.0,53.0,2022-10-26 14:08:18 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,115.5,150.0,2022-10-06 10:18:19 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 13:12:50 -0800,00:00:00,2.0,2.0,2022-12-01 22:49:32 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-26 13:18:02 -0700,00:00:00,00:00:00
